"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
"« в вокиньлаТ";"йонсарК";"Тальников в «";"Красной";" ";"нови» про меня пишет задорно и";"В. В. Маяковский. Галопщик по писателям  («Тальников / в «Красной нови»…») (1928)";"В. В. Маяковский";"1893";"Галопщик по писателям  («Тальников / в «Красной нови»…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"28";"315";"Тальников в «Красной нови» про меня пишет задорно и храбро, что лиру я на агит променял, перо променял на швабру.";"f03c79587c4784050301a03b9585ab47:1:2"
" алаж ясхишватсО";"яалеб";"Оставшихся жала";"белая";" ";"рать и с севера и с";"В. В. Маяковский. Галопщик по писателям  («Тальников / в «Красной нови»…») (1928)";"В. В. Маяковский";"1893";"Галопщик по писателям  («Тальников / в «Красной нови»…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"28";"315";"Оставшихся жала белая рать и с севера и с юга.";"f03c79587c4784050301a03b9585ab47:13:2"
" тудуб ымфир и тавобург хитс шан";"имывярок";"наш стих грубоват и рифмы будут";"корявыми";".  ";"";"В. В. Маяковский. Галопщик по писателям  («Тальников / в «Красной нови»…») (1928)";"В. В. Маяковский";"1893";"Галопщик по писателям  («Тальников / в «Красной нови»…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"28";"315";"Не для романсов, не для баллад бросаем свои якоря мы ― лощеным ушам наш стих грубоват и рифмы будут корявыми.";"f03c79587c4784050301a03b9585ab47:17:18"
" ьсигярпан ьсев ,унаворовбо ьтыб ен имяужруб";"еенвор";"буржуями не быть обворовану, весь напрягись";"ровнее";" ";"струны!";"В. В. Маяковский. Готовься...  («Думай, / товарищ, / о загранице…») (1928)";"В. В. Маяковский";"1893";"Готовься...  («Думай, / товарищ, / о загранице…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"130";"Чтоб вновь буржуями не быть обворовану, весь напрягись ровнее струны!";"81ba8e73735d279a68b1027e91939530:15:8"
" ан адалко зи лажреду нидо ежад";"йырес";"даже один удержал из оклада на";"серый";" ";"английский костюм.";"В. В. Маяковский. Дачный случай  («Я нынешний год / проживаю опять…») (1928)";"В. В. Маяковский";"1893";"Дачный случай  («Я нынешний год / проживаю опять…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"20";"164";"И даже один удержал из оклада на серый английский костюм.";"d5a034cbd7d8df9384126806f368aac9:6:7"
" ,огондал амютсок ымроф ьсиличнерфбО";"еикря";"Обфренчились формы костюма ладного,";"яркие";", ";"прямо зря, все достают из кармана";"В. В. Маяковский. Дачный случай  («Я нынешний год / проживаю опять…») (1928)";"В. В. Маяковский";"1893";"Дачный случай  («Я нынешний год / проживаю опять…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"20";"164";"Обфренчились формы костюма ладного, яркие, прямо зря, все достают из кармана из заднего браунинги и маузера.";"d5a034cbd7d8df9384126806f368aac9:15:4"
" ,еикря ,огондал амютсок ымроф ьсиличнерфбО";"омярп";"Обфренчились формы костюма ладного, яркие,";"прямо";" ";"зря, все достают из кармана из";"В. В. Маяковский. Дачный случай  («Я нынешний год / проживаю опять…») (1928)";"В. В. Маяковский";"1893";"Дачный случай  («Я нынешний год / проживаю опять…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"20";"164";"Обфренчились формы костюма ладного, яркие, прямо зря, все достают из кармана из заднего браунинги и маузера.";"d5a034cbd7d8df9384126806f368aac9:15:5"
" как ,ёьнавр ытезаг олавигардзв ьшил ,ремаз";"еолеб";"замер, лишь вздрагивало газеты рваньё, как";"белое";" ";"рваное знамя.";"В. В. Маяковский. Дачный случай  («Я нынешний год / проживаю опять…») (1928)";"В. В. Маяковский";"1893";"Дачный случай  («Я нынешний год / проживаю опять…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"20";"164";"Поляна― и ливень пуль на нее, огонь отзвенел и замер, лишь вздрагивало газеты рваньё, как белое рваное знамя.";"d5a034cbd7d8df9384126806f368aac9:17:15"
" ен еще яицюловер :юанз ― оН";"адес";"Но ― знаю: революция еще не";"седа";", ";"в быту не слепнет кротово, ― революция";"В. В. Маяковский. Дачный случай  («Я нынешний год / проживаю опять…») (1928)";"В. В. Маяковский";"1893";"Дачный случай  («Я нынешний год / проживаю опять…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"20";"164";"Но ― знаю: революция еще не седа, в быту не слепнет кротово, ― революция всегда, всегда молода и готова.   [1928]";"d5a034cbd7d8df9384126806f368aac9:19:5"
" авенг то ,теро ,аллирог как ,мадаМ";"яавозор";"Мадам, как горилла, орет, от гнева";"розовая";": «";"Снова суп переварила, некультурное рыло, дура";"В. В. Маяковский. Две культуры  («Пошел я в гости / (в те года)…») (1928)";"В. В. Маяковский";"1893";"Две культуры  («Пошел я в гости / (в те года)…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"28";"240";"Мадам, как горилла, орет, от гнева розовая: «Снова суп переварила, некультурное рыло, дура стоеросовая!»";"db5d11d1f49964a1cab658424d7e4569:17:6"
" ин ,ничжум ин ,баб ин теанз";"йылеб";"знает ни баб, ни мужчин, ни";"белый";" ";"труд и не черный.";"В. В. Маяковский. Две культуры  («Пошел я в гости / (в те года)…») (1928)";"В. В. Маяковский";"1893";"Две культуры  («Пошел я в гости / (в те года)…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"28";"240";"Работа не знает ни баб, ни мужчин, ни белый труд и не черный.";"db5d11d1f49964a1cab658424d7e4569:22:8"
" ен и дурт йылеб ин ,ничжум";"йынреч";"мужчин, ни белый труд и не";"черный";".  ";"";"В. В. Маяковский. Две культуры  («Пошел я в гости / (в те года)…») (1928)";"В. В. Маяковский";"1893";"Две культуры  («Пошел я в гости / (в те года)…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"28";"240";"Работа не знает ни баб, ни мужчин, ни белый труд и не черный.";"db5d11d1f49964a1cab658424d7e4569:22:12"
"";"мылеБ";"";"Белым";" ";"папаша Антантовый стан.";"В. В. Маяковский. Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…») (1928)";"В. В. Маяковский";"1893";"Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"131";"Пушка― французская, английский танк. Белым папаша Антантовый стан. Билась Советская наша страна, дни грохотали разрывом гранат.";"b7fbab2ae45b39f93b70532d98a193fc:3:0"
"";"еыреС";"";"Серые";" ";"шлемы с красной звездой белой ораве";"В. В. Маяковский. Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…») (1928)";"В. В. Маяковский";"1893";"Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"131";"Серые шлемы с красной звездой белой ораве крикнули: ― Стой! ―";"b7fbab2ae45b39f93b70532d98a193fc:7:0"
" с ымелш еыреС";"йонсарк";"Серые шлемы с";"красной";" ";"звездой белой ораве крикнули: ― Стой! ―";"В. В. Маяковский. Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…») (1928)";"В. В. Маяковский";"1893";"Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"131";"Серые шлемы с красной звездой белой ораве крикнули: ― Стой! ―";"b7fbab2ae45b39f93b70532d98a193fc:7:3"
" йодзевз йонсарк с ымелш еыреС";"йолеб";"Серые шлемы с красной звездой";"белой";" ";"ораве крикнули: ― Стой! ―";"В. В. Маяковский. Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…») (1928)";"В. В. Маяковский";"1893";"Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"131";"Серые шлемы с красной звездой белой ораве крикнули: ― Стой! ―";"b7fbab2ae45b39f93b70532d98a193fc:7:5"
"";"яансарК";"";"Красная";" ";"крепла в громе побед.";"В. В. Маяковский. Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…») (1928)";"В. В. Маяковский";"1893";"Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"131";"Хрустнул, проломанный, Крыма хребет. Красная крепла в громе побед. С вами сливалось, победу растя, сердце― рабочих, сердце― крестьян.";"b7fbab2ae45b39f93b70532d98a193fc:10:0"
" иизивид тунивд дохоп йывон в ,ялбелок";"хынсарК";"колебля, в новый поход двинут дивизии";"Красных";" ";"пехот.";"В. В. Маяковский. Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…») (1928)";"В. В. Маяковский";"1893";"Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"131";"Землю колебля, в новый поход двинут дивизии Красных пехот.";"b7fbab2ae45b39f93b70532d98a193fc:13:7"
" еитянирп янмоП";"хынсарк";"Помня принятие";"красных";" ";"присяг, лава Буденных пойдет на рысях.";"В. В. Маяковский. Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…») (1928)";"В. В. Маяковский";"1893";"Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"131";"Помня принятие красных присяг, лава Буденных пойдет на рысях.";"b7fbab2ae45b39f93b70532d98a193fc:14:2"
" даколб хывон хывеужруб виторП";"еынсарк";"Против буржуевых новых блокад";"красные";" ";"птицы займут облака.";"В. В. Маяковский. Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…») (1928)";"В. В. Маяковский";"1893";"Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"131";"Против буржуевых новых блокад красные птицы займут облака.";"b7fbab2ae45b39f93b70532d98a193fc:15:4"
" ,вокев хавтиб в ясьвалс и инперК";"яансарК";"Крепни и славься в битвах веков,";"Красная";" ";"Армия большевиков!    [1928]";"В. В. Маяковский. Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…») (1928)";"В. В. Маяковский";"1893";"Десятилетняя песня  («Дрянь адмиральская, / пан / и барон…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"131";"Крепни и славься в битвах веков, Красная Армия большевиков!    [1928]";"b7fbab2ae45b39f93b70532d98a193fc:16:6"
"";"хылеБ";"";"Белых";"― ";"в помол!";"В. В. Маяковский. Добудь второй!  («Рабочая / родина родин…») (1928)";"В. В. Маяковский";"1893";"Добудь второй!  («Рабочая / родина родин…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"16";"97";"В бой, мильоны! Белых― в помол! Краснознаменный, гордись, комсомол!";"4d265f9bc5761c37c85376127c62606c:6:0"
" реткарах йиксьломосмоК";"турк";"Комсомольский характер";"крут";". ";"";"В. В. Маяковский. Добудь второй!  («Рабочая / родина родин…») (1928)";"В. В. Маяковский";"1893";"Добудь второй!  («Рабочая / родина родин…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"16";"97";"Довольство― неважное зрелище. Комсомольский характер крут. Комсомолец― это застрельщик в борьбе за чистку и труд.";"4d265f9bc5761c37c85376127c62606c:9:2"
"";"мынсарК";"";"Красным";" ";"отчаянным чертом и в будущих битвах";"В. В. Маяковский. Добудь второй!  («Рабочая / родина родин…») (1928)";"В. В. Маяковский";"1893";"Добудь второй!  («Рабочая / родина родин…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"16";"97";"Красным отчаянным чертом и в будущих битвах крой!";"4d265f9bc5761c37c85376127c62606c:12:0"
"";"йеруБ";"";"Бурей";"― ";"крыша теребится, протекает черепица.";"В. В. Маяковский. Дождемся ли мы жилья хорошего? / Товарищи, стройте хорошо и дешево!  («Десять лет — / и Москва и Иваново…») (1928)";"В. В. Маяковский";"1893";"Дождемся ли мы жилья хорошего? / Товарищи, стройте хорошо и дешево!  («Десять лет — / и Москва и Иваново…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"32";"217";"Ветерок не очень грубый сразу― навзничь валит трубы. Бурей― крыша теребится, протекает черепица. Ни покрышки, ни дна.";"01836c66491994cb5aa7080fa61d01bd:22:0"
" ,йоктев йешкоман сивбо сУ";"еотлеж";"Ус обвис намокшей веткой,";"желтое";", ";"как йод, пиво на шальвары в";"В. В. Маяковский. Дом Герцена  («Расклокотался в колокол Герцен…») (1928)";"В. В. Маяковский";"1893";"Дом Герцена  («Расклокотался в колокол Герцен…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"35";"262";"Ус обвис намокшей веткой, желтое, как йод, пиво на шальвары в клетку сонный русский льет…";"073b8437b61f1954b62b3f4f3ab6917e:19:4"
" хакюрб в лахеУ";"хытачтелк";"Уехал в брюках";"клетчатых";". ";"";"В. В. Маяковский. Дом Герцена  («Расклокотался в колокол Герцен…») (1928)";"В. В. Маяковский";"1893";"Дом Герцена  («Расклокотался в колокол Герцен…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"35";"262";"Вот те крест― не заражу…» Уехал в брюках клетчатых.  «Где вы те-пе-рь…»";"073b8437b61f1954b62b3f4f3ab6917e:23:3"
" исипдан еынробаз ончыбО";"иксолп";"Обычно заборные надписи";"плоски";", ";"но с этой ― согласен!";"В. В. Маяковский. Дом Герцена  («Расклокотался в колокол Герцен…») (1928)";"В. В. Маяковский";"1893";"Дом Герцена  («Расклокотался в колокол Герцен…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"35";"262";"Обычно заборные надписи плоски, но с этой ― согласен!";"073b8437b61f1954b62b3f4f3ab6917e:32:3"
" енубирт ан олиотс И";"йонсарк";"И стоило на трибуне";"красной";" ";"звездой красноармейцу загореться,― поняв язык революции";"В. В. Маяковский. Дом Союзов 17 июля  («С чем / в поэзии / не сравнивали Коминтерна?..») (1928)";"В. В. Маяковский";"1893";"Дом Союзов 17 июля  («С чем / в поэзии / не сравнивали Коминтерна?..»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"23";"204";"И стоило на трибуне красной звездой красноармейцу загореться,― поняв язык революции, стоя рукоплещут японцы и корейцы.";"de7551381b4e2f76fc7d2975f4d0fc14:21:4"
" алатс еН";"адес";"Не стала";"седа";" ";"и стара ― гремит, ежедневно известней п";"В. В. Маяковский. Дом Союзов 17 июля  («С чем / в поэзии / не сравнивали Коминтерна?..») (1928)";"В. В. Маяковский";"1893";"Дом Союзов 17 июля  («С чем / в поэзии / не сравнивали Коминтерна?..»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"23";"204";"Не стала седа и стара ― гремит, ежедневно известней п-я-т-и-д-е-с-я-т-и стран боевая рабочая песня.   [1928]";"de7551381b4e2f76fc7d2975f4d0fc14:22:2"
" ебен моксволдревс в ― ьтямап ан манемерв";"йынсарк";"временам на память ― в свердловском небе";"красный";" ";"флажок.";"В. В. Маяковский. Екатеринбург — Свердловск  («Из снегового, / слепящего лоска…») (1928)";"В. В. Маяковский";"1893";"Екатеринбург — Свердловск  («Из снегового, / слепящего лоска…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"19";"199";"Потухло и пожаров пламя, и лишь, от него как будто ожог, сегодня горит― временам на память ― в свердловском небе красный флажок.";"35c8d86cb605d6b6be72d09af77fcabc:9:19"
" агенс то аротсорп с мин доП";"оголтевс";"Под ним с простора от снега";"светлого";" ";"встает новорожденный город Свердлова.";"В. В. Маяковский. Екатеринбург — Свердловск  («Из снегового, / слепящего лоска…») (1928)";"В. В. Маяковский";"1893";"Екатеринбург — Свердловск  («Из снегового, / слепящего лоска…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"19";"199";"Под ним с простора от снега светлого встает новорожденный город Свердлова.";"35c8d86cb605d6b6be72d09af77fcabc:10:6"
" ―икдапан еикаТ";"иксолп";"Такие нападки―";"плоски";". ";"";"В. В. Маяковский. Зевс-опровержец  («Не первый стих / и все про то же…») (1928)";"В. В. Маяковский";"1893";"Зевс-опровержец  («Не первый стих / и все про то же…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"22";"168";"Избавьте от рецензентов-клопов. Такие нападки― плоски. Фамилия моя совсем не Попов, а раз и навсегда― Поповский.";"3c36f4671901f046e5de6338b7a36bef:9:2"
" ен а ,еинетч еонзеьрес ястеуберт массаМ";"еиксолп";"Массам требуется серьезное чтение, а не";"плоские";" ";"полосы и полоски…";"В. В. Маяковский. Зевс-опровержец  («Не первый стих / и все про то же…») (1928)";"В. В. Маяковский";"1893";"Зевс-опровержец  («Не первый стих / и все про то же…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"22";"168";"Массам требуется серьезное чтение, а не плоские полосы и полоски…";"3c36f4671901f046e5de6338b7a36bef:16:6"
" еонморгО";"еенис";"Огромное";"синее";" ";"Черное море.";"В. В. Маяковский. Земля наша обильна  («Я езжу / по южному / берегу Крыма…») (1928)";"В. В. Маяковский";"1893";"Земля наша обильна  («Я езжу / по южному / берегу Крыма…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"192";"Пою, восторгаясь и озирая. Огромное синее Черное море. Часы и дни берегами едем, слезай, освежайся, ездой уморен.";"1634a3aa3e4db24148d8bd13a503989e:4:1"
" еенис еонморгО";"еонреЧ";"Огромное синее";"Черное";" ";"море.";"В. В. Маяковский. Земля наша обильна  («Я езжу / по южному / берегу Крыма…») (1928)";"В. В. Маяковский";"1893";"Земля наша обильна  («Я езжу / по южному / берегу Крыма…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"192";"Пою, восторгаясь и озирая. Огромное синее Черное море. Часы и дни берегами едем, слезай, освежайся, ездой уморен.";"1634a3aa3e4db24148d8bd13a503989e:4:2"
"";"еылеБ";"";"Белые";" ";"обои кари ― в крапе мух и";"В. В. Маяковский. Идиллия  («Революция окончилась. / Житье чини…») (1928)";"В. В. Маяковский";"1893";"Идиллия  («Революция окончилась. / Житье чини…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"27";"173";"Белые обои кари ― в крапе мух и в пленке пыли, а на копоти и гари Гаррей Пилей прикрепили.";"99b0015902dfe00c0170457bbcc2b268:5:0"
"« в ,иктед тяртомс »увиН« йопап С";"йонсарК";"С папой «Ниву» смотрят детки, в «";"Красной";" ";"ниве»― нету терний.";"В. В. Маяковский. Идиллия  («Революция окончилась. / Житье чини…») (1928)";"В. В. Маяковский";"1893";"Идиллия  («Революция окончилась. / Житье чини…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"27";"173";"С папой «Ниву» смотрят детки, в «Красной ниве»― нету терний.";"99b0015902dfe00c0170457bbcc2b268:10:6"
" асев ялд( водуп ьтсеШ";"огонвор";"Шесть пудов (для веса";"ровного";"!), ";"";"В. В. Маяковский. Император  («Помню — / то ли пасха…») (1928)";"В. В. Маяковский";"1893";"Император  («Помню — / то ли пасха…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"27";"230";"И только следы от брюха волков по следу диких козлов. Шесть пудов (для веса ровного!), будто правит кедров полком он, снег хрустит под Парамоновым, председателем исполкома.";"1088506e5c8807bbf9e74e16cb25a0e2:17:4"
"";"авирК";"";"Крива";", ";"коса стоит Казань.";"В. В. Маяковский. Казань  («Стара, / коса…») (1928)";"В. В. Маяковский";"1893";"Казань  («Стара, / коса…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"24";"137";"Народы, жившие въямясь в нужду, притершись Уралу ко льду, ворвались в дверь, идя на штурм, на камень, на крепость культур. Крива, коса стоит Казань. Шумит бурун: «Шурум…";"cd59b69cadeb9072f9f7f99fcf0b220f:21:0"
" и еыннилд иксод милип и онверб";"еиксолп";"бревно и пилим доски длинные и";"плоские";".  ";"";"В. В. Маяковский. Кем быть?  («У меня растут года…») (1928)";"В. В. Маяковский";"1893";"Кем быть?  («У меня растут года…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"73";"587";"Сработать мебель мудрено: сначала мы берем бревно и пилим доски длинные и плоские.";"e37b2539b16395dd6ddb4c161fd61669:4:12"
" ― икжуртс ишороХ";"еытлеж";"Хороши стружки ―";"желтые";" ";"игрушки.";"В. В. Маяковский. Кем быть?  («У меня растут года…») (1928)";"В. В. Маяковский";"1893";"Кем быть?  («У меня растут года…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"73";"587";"Рубанок в руки ― работа другая: сучки, закорюки рубанком стругаем. Хороши стружки ― желтые игрушки.";"e37b2539b16395dd6ddb4c161fd61669:9:2"
" ман раш нежун илсе А";"йылгурк";"А если нужен шар нам";"круглый";" ";"очень, на станке токарном круглое точим.";"В. В. Маяковский. Кем быть?  («У меня растут года…») (1928)";"В. В. Маяковский";"1893";"Кем быть?  («У меня растут года…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"73";"587";"А если нужен шар нам круглый очень, на станке токарном круглое точим.";"e37b2539b16395dd6ddb4c161fd61669:10:5"
" монракот екнатс ан ,ьнечо йылгурк ман";"еолгурк";"нам круглый очень, на станке токарном";"круглое";" ";"точим.";"В. В. Маяковский. Кем быть?  («У меня растут года…») (1928)";"В. В. Маяковский";"1893";"Кем быть?  («У меня растут года…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"73";"587";"А если нужен шар нам круглый очень, на станке токарном круглое точим.";"e37b2539b16395dd6ddb4c161fd61669:10:10"
" хесв атобар теди И";"омярп";"И идет работа всех";"прямо";" ";"в сборочный цех.";"В. В. Маяковский. Кем быть?  («У меня растут года…») (1928)";"В. В. Маяковский";"1893";"Кем быть?  («У меня растут года…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"73";"587";"И идет работа всех прямо в сборочный цех.";"e37b2539b16395dd6ddb4c161fd61669:45:4"
" ырыд в етьзел ,ытлоБ";"еынвор";"Болты, лезьте в дыры";"ровные";", ";"части вместе сбей огромные.";"В. В. Маяковский. Кем быть?  («У меня растут года…») (1928)";"В. В. Маяковский";"1893";"Кем быть?  («У меня растут года…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"73";"587";"Болты, лезьте в дыры ровные, части вместе сбей огромные.";"e37b2539b16395dd6ddb4c161fd61669:46:4"
" ― еыбюл иреб ,еынзар ытелиб ,кителиб етиреб";"еынелез";"берите билетик, билеты разные, бери любые ―";"зеленые";", ";"красные и голубые. ―";"В. В. Маяковский. Кем быть?  («У меня растут года…») (1928)";"В. В. Маяковский";"1893";"Кем быть?  («У меня растут года…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"73";"587";"― Большие и дети, берите билетик, билеты разные, бери любые ― зеленые, красные и голубые. ―";"e37b2539b16395dd6ddb4c161fd61669:53:9"
" ,еынелез ― еыбюл иреб ,еынзар ытелиб ,кителиб";"еынсарк";"билетик, билеты разные, бери любые ― зеленые,";"красные";" ";"и голубые. ―";"В. В. Маяковский. Кем быть?  («У меня растут года…») (1928)";"В. В. Маяковский";"1893";"Кем быть?  («У меня растут года…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"73";"587";"― Большие и дети, берите билетик, билеты разные, бери любые ― зеленые, красные и голубые. ―";"e37b2539b16395dd6ddb4c161fd61669:53:10"
" и еынсарк ,еынелез ― еыбюл иреб ,еынзар";"еыбулог";"разные, бери любые ― зеленые, красные и";"голубые";". ―  ";"";"В. В. Маяковский. Кем быть?  («У меня растут года…») (1928)";"В. В. Маяковский";"1893";"Кем быть?  («У меня растут года…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"73";"587";"― Большие и дети, берите билетик, билеты разные, бери любые ― зеленые, красные и голубые. ―";"e37b2539b16395dd6ddb4c161fd61669:53:12"
"";"йолеБ";"";"Белой";" ";"чайкой паря, полетел за моря.";"В. В. Маяковский. Кем быть?  («У меня растут года…») (1928)";"В. В. Маяковский";"1893";"Кем быть?  («У меня растут года…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"73";"587";"Облетаю тучку, тучку-летучку. Белой чайкой паря, полетел за моря. Без разговору облетаю гору.";"e37b2539b16395dd6ddb4c161fd61669:64:0"
" ";"ЕЫНСАРК";"";"КРАСНЫЕ";" ";"АРАПЫ";"В. В. Маяковский. Красные арапы  («Лицо / белее, / чем призрак в белье…») (1928)";"В. В. Маяковский";"1893";"Красные арапы  («Лицо / белее, / чем призрак в белье…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"16";"130";"КРАСНЫЕ АРАПЫ";"7a90d0bb1a86a526020fac02887fe895:0:0"
" оциЛ";"еелеб";"Лицо";"белее";", ";"чем призрак в белье, с противным";"В. В. Маяковский. Красные арапы  («Лицо / белее, / чем призрак в белье…») (1928)";"В. В. Маяковский";"1893";"Красные арапы  («Лицо / белее, / чем призрак в белье…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"16";"130";"Лицо белее, чем призрак в белье, с противным скривленным ртиной, а в заднем кармане всякий билет, союзный или― партийный.";"7a90d0bb1a86a526020fac02887fe895:1:1"
"";"еонсарК";"";"Красное";" ";"советское Монако.";"В. В. Маяковский. Красные арапы  («Лицо / белее, / чем призрак в белье…») (1928)";"В. В. Маяковский";"1893";"Красные арапы  («Лицо / белее, / чем призрак в белье…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"16";"130";"Ответственный банк, игра― «Буль». Красное советское Монако. Под лампой, сморщинив кожу на лбу, склонилась толпа маниаков.";"7a90d0bb1a86a526020fac02887fe895:3:0"
" тяртомс ,иливатсоП";"орес";"Поставили, смотрят";"серо";". ";"";"В. В. Маяковский. Красные арапы  («Лицо / белее, / чем призрак в белье…») (1928)";"В. В. Маяковский";"1893";"Красные арапы  («Лицо / белее, / чем призрак в белье…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"16";"130";"Последний рубль отрыли в тряпье. Поставили, смотрят серо. Под лампой сверкнул маникюр крупье.";"7a90d0bb1a86a526020fac02887fe895:7:2"
" сюлоп ан ларенег йикстсишаФ";"оря";"Фашистский генерал на полюс";"яро";" ";"лез.";"В. В. Маяковский. Крест и шампанское  («Десятком кораблей…») (1928)";"В. В. Маяковский";"1893";"Крест и шампанское  («Десятком кораблей…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"30";"198";"Всемирному «перпетум-Нобиле» пора попробовать подвесть итог. Фашистский генерал на полюс яро лез. На Нобиле― благословенье папское.";"463cffd20cc3eb0bcb847b6cec96e63b:4:4"
" йылесев тедев хиндО";"йынженс";"Одних ведет веселый";"снежный";" ";"спорт, других― самореклама государств.";"В. В. Маяковский. Крест и шампанское  («Десятком кораблей…») (1928)";"В. В. Маяковский";"1893";"Крест и шампанское  («Десятком кораблей…»)";"1928";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"30";"198";"Одних ведет веселый снежный спорт, других― самореклама государств.";"463cffd20cc3eb0bcb847b6cec96e63b:13:3"
