"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
"";"хынмеТ";"";"Темных";" ";"голосов жилье И провода к небесам";"В. В. Хлебников. «Ок…» [Тиран без Т, 1] (1921-1922)";"В. В. Хлебников";"1885";"«Ок…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"47";"386";"Темных голосов жилье И провода к небесам для разговоров, Для темных с богом бесед.";"99cb987d93e14d572f04d91b63a21ed1:20:0"
" ялД ,воровогзар ялд масебен к адоворп";"хынмет";"провода к небесам для разговоров, Для";"темных";" ";"с богом бесед.";"В. В. Хлебников. «Ок…» [Тиран без Т, 1] (1921-1922)";"В. В. Хлебников";"1885";"«Ок…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"47";"386";"Темных голосов жилье И провода к небесам для разговоров, Для темных с богом бесед.";"99cb987d93e14d572f04d91b63a21ed1:20:10"
" оге екур в И ,оге акнишуп";"йылеб";"пушинка его, И в руке его";"белый";" ";"пух, перо лебедя, Лебедем ночи потеря";"В. В. Хлебников. «Ок…» [Тиран без Т, 1] (1921-1922)";"В. В. Хлебников";"1885";"«Ок…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"47";"386";"Горы денег сильнее пушинка его, И в руке его белый пух, перо лебедя, Лебедем ночи потеря, Когда он летел высоко над миром, Над горой и долиной.";"99cb987d93e14d572f04d91b63a21ed1:21:9"
"";"еылеБ";"";"Белые";" ";"очи богов по небу плыли!";"В. В. Хлебников. «Пастух очей стоит поодаль…» [Тиран без Т, 5] (1921-1922)";"В. В. Хлебников";"1885";"«Пастух очей стоит поодаль…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"94";"Пастух очей стоит поодаль. Белые очи богов по небу плыли!";"80c586de78607655529f777ed88d5634:2:0"
" алиП";"хылеб";"Пила";"белых";" ";"гор.";"В. В. Хлебников. «Пастух очей стоит поодаль…» [Тиран без Т, 5] (1921-1922)";"В. В. Хлебников";"1885";"«Пастух очей стоит поодаль…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"94";"Пила белых гор.  Пела моряна.";"80c586de78607655529f777ed88d5634:3:1"
" ,рог имацво ,йонинвар йовенмерк даН";"хынмеТ";"Над кремневой равниной, овцами гор,";"Темных";" ";"гор, пастись в городах.";"В. В. Хлебников. «Пастух очей стоит поодаль…» [Тиран без Т, 5] (1921-1922)";"В. В. Хлебников";"1885";"«Пастух очей стоит поодаль…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"94";"Над кремневой равниной, овцами гор, Темных гор, пастись в городах.";"80c586de78607655529f777ed88d5634:7:5"
" ,тиотс ьладооп котып хиксдюл хутсаП";"еынженС";"Пастух людских пыток поодаль стоит,";"Снежные";" ";"мысли, Белые речки, Снежные думы Каменного";"В. В. Хлебников. «Пастух очей стоит поодаль…» [Тиран без Т, 5] (1921-1922)";"В. В. Хлебников";"1885";"«Пастух очей стоит поодаль…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"94";"Пастух людских пыток поодаль стоит, Снежные мысли, Белые речки, Снежные думы Каменного мозга, Синего лба, Круч кремневласых неясные очи.";"80c586de78607655529f777ed88d5634:8:5"
" ,илсым еынженС ,тиотс ьладооп котып хиксдюл";"еылеБ";"людских пыток поодаль стоит, Снежные мысли,";"Белые";" ";"речки, Снежные думы Каменного мозга, Синего";"В. В. Хлебников. «Пастух очей стоит поодаль…» [Тиран без Т, 5] (1921-1922)";"В. В. Хлебников";"1885";"«Пастух очей стоит поодаль…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"94";"Пастух людских пыток поодаль стоит, Снежные мысли, Белые речки, Снежные думы Каменного мозга, Синего лба, Круч кремневласых неясные очи.";"80c586de78607655529f777ed88d5634:8:7"
" ,икчер еылеБ ,илсым еынженС ,тиотс ьладооп";"еынженС";"поодаль стоит, Снежные мысли, Белые речки,";"Снежные";" ";"думы Каменного мозга, Синего лба, Круч";"В. В. Хлебников. «Пастух очей стоит поодаль…» [Тиран без Т, 5] (1921-1922)";"В. В. Хлебников";"1885";"«Пастух очей стоит поодаль…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"94";"Пастух людских пыток поодаль стоит, Снежные мысли, Белые речки, Снежные думы Каменного мозга, Синего лба, Круч кремневласых неясные очи.";"80c586de78607655529f777ed88d5634:8:9"
" ,агзом огоннемаК ымуд еынженС ,икчер еылеБ";"огениС";"Белые речки, Снежные думы Каменного мозга,";"Синего";" ";"лба, Круч кремневласых неясные очи.";"В. В. Хлебников. «Пастух очей стоит поодаль…» [Тиран без Т, 5] (1921-1922)";"В. В. Хлебников";"1885";"«Пастух очей стоит поодаль…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"94";"Пастух людских пыток поодаль стоит, Снежные мысли, Белые речки, Снежные думы Каменного мозга, Синего лба, Круч кремневласых неясные очи.";"80c586de78607655529f777ed88d5634:8:13"
" аз иктыП";"юонженс";"Пытки за";"снежною";" ";"веткой шиповника.";"В. В. Хлебников. «Пастух очей стоит поодаль…» [Тиран без Т, 5] (1921-1922)";"В. В. Хлебников";"1885";"«Пастух очей стоит поодаль…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"94";"Пытки за снежною веткой шиповника. Ветер ― пастух божьих очей.";"80c586de78607655529f777ed88d5634:9:2"
" :олет еовтрем ее отЭ";"еынженс";"Это ее мертвое тело:";"снежные";" ";"горы.";"В. В. Хлебников. «Пастух очей стоит поодаль…» [Тиран без Т, 5] (1921-1922)";"В. В. Хлебников";"1885";"«Пастух очей стоит поодаль…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"94";"«Вожжи и олово В грудь жениху!» Это ее мертвое тело: снежные горы.";"80c586de78607655529f777ed88d5634:13:4"
" ";"еижыР";"";"Рыжие";" ";"прыжками кошек И двойкой зеленой кладбищенских";"В. В. Хлебников. «Полночь. Решт. Рыжие прыжками кошек…» [Тиран без Т, 10] (1921-1922)";"В. В. Хлебников";"1885";"«Полночь. Решт. Рыжие прыжками кошек…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"77";"Рыжие прыжками кошек И двойкой зеленой кладбищенских глаз скачут в садах, Дразнят собак.";"891b2ea5c19af8d057d50cf3da4da58b:3:0"
" йокйовд И кешок имакжырп еижыР ";"йонелез";"Рыжие прыжками кошек И двойкой";"зеленой";" ";"кладбищенских глаз скачут в садах, Дразнят";"В. В. Хлебников. «Полночь. Решт. Рыжие прыжками кошек…» [Тиран без Т, 10] (1921-1922)";"В. В. Хлебников";"1885";"«Полночь. Решт. Рыжие прыжками кошек…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"77";"Рыжие прыжками кошек И двойкой зеленой кладбищенских глаз скачут в садах, Дразнят собак.";"891b2ea5c19af8d057d50cf3da4da58b:3:5"
" С ,ыволог еытирб ,вопереч ыраш еылог";"мынреч";"голые шары черепов, бритые головы, С";"черным";" ";"хохлом где-то сбоку (дыма черное облако";"В. В. Хлебников. «Полночь. Решт. Рыжие прыжками кошек…» [Тиран без Т, 10] (1921-1922)";"В. В. Хлебников";"1885";"«Полночь. Решт. Рыжие прыжками кошек…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"77";"На голые шары черепов, бритые головы, С черным хохлом где-то сбоку (дыма черное облако) Весь вечер смотрели мы.";"891b2ea5c19af8d057d50cf3da4da58b:11:7"
" амыд( укобс от-едг молхох мынреч С";"еонреч";"С черным хохлом где-то сбоку (дыма";"черное";" ";"облако) Весь вечер смотрели мы.";"В. В. Хлебников. «Полночь. Решт. Рыжие прыжками кошек…» [Тиран без Т, 10] (1921-1922)";"В. В. Хлебников";"1885";"«Полночь. Решт. Рыжие прыжками кошек…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"77";"На голые шары черепов, бритые головы, С черным хохлом где-то сбоку (дыма черное облако) Весь вечер смотрели мы.";"891b2ea5c19af8d057d50cf3da4da58b:11:12"
" тижолопсар илып ырозУ ,илып огонм едг";"имыдеС";"где много пыли, Узоры пыли расположит";"Седыми";" ";"недрами волны.";"В. В. Хлебников. «Пусть пахарь, покидая борону…» (1921-1922)";"В. В. Хлебников";"1885";"«Пусть пахарь, покидая борону…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"7";"111";"Пусть пыльный стол, где много пыли, Узоры пыли расположит Седыми недрами волны.";"9a808e7669e469429b714e3a9b0f6565:1:9"
" лыркаЗ ,ьтагорт теемс ен му хыротоК";"мындолох";"Которых ум не смеет трогать, Закрыл";"холодным";" ";"мясом ноготь.";"В. В. Хлебников. «Пусть пахарь, покидая борону…» (1921-1922)";"В. В. Хлебников";"1885";"«Пусть пахарь, покидая борону…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"7";"111";"И пусть невеста, не желая Носить кайму из похорон ногтей, От пыли ногти очищая, Промолвит: здесь горят, пылая, Живые солнца, и те миры, Которых ум не смеет трогать, Закрыл холодным мясом ноготь.";"9a808e7669e469429b714e3a9b0f6565:5:29"
"";"йынреЧ";"";"Черный";" ";"горячий кипяток, брызнул мне в лицо?";"В. В. Хлебников. «Садись, Гуль-мулла…» [Тиран без Т, 18] (1921-1922)";"В. В. Хлебников";"1885";"«Садись, Гуль-мулла…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"11";"52";"Черный горячий кипяток, брызнул мне в лицо?";"81496bc3ccac41b8810d3038f8d51fdb:2:0"
"";"йонреЧ";"";"Черной";" ";"воды?";"В. В. Хлебников. «Садись, Гуль-мулла…» [Тиран без Т, 18] (1921-1922)";"В. В. Хлебников";"1885";"«Садись, Гуль-мулла…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"11";"52";"Черной воды?  Нет ― посмотрел Али-Магомет, засмеялся: ― Я знаю, ты кто.";"81496bc3ccac41b8810d3038f8d51fdb:3:0"
" ьсеВ ,яазроб как ,кушаМ яндогеС ";"йылеб";"Сегодня Машук, как борзая, Весь";"белый";", ";"лишь в огненных пятнах берез.";"В. В. Хлебников. «Сегодня Машук, как борзая…» (1921-1922)";"В. В. Хлебников";"1885";"«Сегодня Машук, как борзая…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"9";"77";"Сегодня Машук, как борзая, Весь белый, лишь в огненных пятнах берез.";"d3c3f1013e5da838d8b5dd957fce4ded:0:5"
" в ьшил ,йылеб ьсеВ ,яазроб как";"хынненго";"как борзая, Весь белый, лишь в";"огненных";" ";"пятнах берез.";"В. В. Хлебников. «Сегодня Машук, как борзая…» (1921-1922)";"В. В. Хлебников";"1885";"«Сегодня Машук, как борзая…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"9";"77";"Сегодня Машук, как борзая, Весь белый, лишь в огненных пятнах берез.";"d3c3f1013e5da838d8b5dd957fce4ded:0:8"
" зереч титеЛ";"йынненго";"Летит через";"огненный";" ";"поезд, Забыв про безмолвие гор, Где";"В. В. Хлебников. «Сегодня Машук, как борзая…» (1921-1922)";"В. В. Хлебников";"1885";"«Сегодня Машук, как борзая…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"9";"77";"Летит через огненный поезд, Забыв про безмолвие гор, Где осень, сгибая свой пояс, Колосья собрала в подол.";"d3c3f1013e5da838d8b5dd957fce4ded:2:2"
" акориш ьтретакС ,яром у хятсог в";"яаначсеп";"в гостях у моря, Скатерть широка";"песчаная";", ";"Собака поодаль.";"В. В. Хлебников. «Сегодня я в гостях у моря…» [Тиран без Т, 13] (1921-1922)";"В. В. Хлебников";"1885";"«Сегодня я в гостях у моря…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"10";"40";"Сегодня я в гостях у моря, Скатерть широка песчаная, Собака поодаль.";"873345ee48cd1fbe04a0cf29de6f4d4c:1:8"
" кат ивбюл молпеп отЭ";"ынреч";"Это пеплом любви так";"черны";" ";"вечера И рабочих и бледного книжника.";"В. В. Хлебников. «Тайной вечери глаз знает много Нева…» (1921-1922)";"В. В. Хлебников";"1885";"«Тайной вечери глаз знает много Нева…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"6";"65";"Это пеплом любви так черны вечера И рабочих и бледного книжника.";"133ca069d9679370dd8a5bae81f56f65:2:4"
" и хичобар И аречев ынреч кат";"огонделб";"так черны вечера И рабочих и";"бледного";" ";"книжника.";"В. В. Хлебников. «Тайной вечери глаз знает много Нева…» (1921-1922)";"В. В. Хлебников";"1885";"«Тайной вечери глаз знает много Нева…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"6";"65";"Это пеплом любви так черны вечера И рабочих и бледного книжника.";"133ca069d9679370dd8a5bae81f56f65:2:9"
" ястеьЛ";"мынсарк";"Льется";"красным";" ";"струя, Лишь зажжется трояк На усталых";"В. В. Хлебников. «Тайной вечери глаз знает много Нева…» (1921-1922)";"В. В. Хлебников";"1885";"«Тайной вечери глаз знает много Нева…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"6";"65";"Льется красным струя, Лишь зажжется трояк На усталых мостах.";"133ca069d9679370dd8a5bae81f56f65:3:1"
"";"еынмеТ";"";"Темные";" ";"ноздри гор Жадно втягивают Запах Разина";"В. В. Хлебников. «Темные ноздри гор…» [Тиран без Т, 6] (1921-1922)";"В. В. Хлебников";"1885";"«Темные ноздри гор…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"4";"15";"Темные ноздри гор Жадно втягивают Запах Разина, Ветер с моря.";"0e5401ea324665a1e3063f31446fdc0e:1:0"
" В мичумерг модаподов даН ,иьлешу монрог";"молеб";"горном ушельи, Над водопадом гремучим В";"белом";" ";"белье ходят ханы Тянуть лососей Длинною";"В. В. Хлебников. «Тиран без Тэ…» [Тиран без Т, 11] (1921-1922)";"В. В. Хлебников";"1885";"«Тиран без Тэ…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"8";"66";"Где деньги ― «пуль», И в горном ушельи, Над водопадом гремучим В белом белье ходят ханы Тянуть лососей Длинною сеткою на шесте.";"3b1452b38d673647194ab61051a4e729:4:11"
" лахюН еьлеб мотсич в наХ";"йыла";"Хан в чистом белье Нюхал";"алый";" ";"цветок, сладко втягивал в ноздри запах";"В. В. Хлебников. «Халхал…» [Тиран без Т, 15] (1921-1922)";"В. В. Хлебников";"1885";"«Халхал…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"27";"175";"Хан в чистом белье Нюхал алый цветок, сладко втягивал в ноздри запах цветка, Жадно глазами даль созерцая.";"b0d100b0acc0a901fbf9cb2bd0500ebb:2:5"
" ,яеняьп ,бигас И";"йыла";"И сагиб, пьянея,";"алый";" ";"нюхал цветок, Белый и босой, И";"В. В. Хлебников. «Халхал…» [Тиран без Т, 15] (1921-1922)";"В. В. Хлебников";"1885";"«Халхал…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"27";"175";"И сагиб, пьянея, алый нюхал цветок, Белый и босой, И смотрел на синие дальние горы.";"b0d100b0acc0a901fbf9cb2bd0500ebb:12:3"
" ,котевц лахюн йыла ,яеняьп ,бигас И";"йылеБ";"И сагиб, пьянея, алый нюхал цветок,";"Белый";" ";"и босой, И смотрел на синие";"В. В. Хлебников. «Халхал…» [Тиран без Т, 15] (1921-1922)";"В. В. Хлебников";"1885";"«Халхал…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"27";"175";"И сагиб, пьянея, алый нюхал цветок, Белый и босой, И смотрел на синие дальние горы.";"b0d100b0acc0a901fbf9cb2bd0500ebb:12:6"
" ан лертомс И ,йособ и йылеБ";"еинис";"Белый и босой, И смотрел на";"синие";" ";"дальние горы.";"В. В. Хлебников. «Халхал…» [Тиран без Т, 15] (1921-1922)";"В. В. Хлебников";"1885";"«Халхал…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"27";"175";"И сагиб, пьянея, алый нюхал цветок, Белый и босой, И смотрел на синие дальние горы.";"b0d100b0acc0a901fbf9cb2bd0500ebb:12:12"
" йечон йинедив щидуЧ";"еынреч";"Чудищ видений ночей";"черные";" ";"призраки.";"В. В. Хлебников. «Чудищ видений ночей черные призраки…» [Тиран без Т, 17] (1921-1922)";"В. В. Хлебников";"1885";"«Чудищ видений ночей черные призраки…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"28";"146";"17 Чудищ видений ночей черные призраки.";"0f12fa77c7c513d88ac162e103da3393:1:3"
"";"еынреЧ";"";"Черные";" ";"львы.";"В. В. Хлебников. «Чудищ видений ночей черные призраки…» [Тиран без Т, 17] (1921-1922)";"В. В. Хлебников";"1885";"«Чудищ видений ночей черные призраки…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"28";"146";"Черные львы.";"0f12fa77c7c513d88ac162e103da3393:2:0"
" вежурК";"нереч";"Кружев";"черен";" ";"наряд.";"В. В. Хлебников. «Чудищ видений ночей черные призраки…» [Тиран без Т, 17] (1921-1922)";"В. В. Хлебников";"1885";"«Чудищ видений ночей черные призраки…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"28";"146";"Плясунья-шалунья вскочила на дерево, Стоит на носке, другую, в колене согнув, занесла над головой, И согнута в локте рука. Кружев черен наряд.  Сколько призраков!";"0f12fa77c7c513d88ac162e103da3393:4:1"
" с ушуд в тяртомс ыдзевЗ";"огонреч";"Звезды смотрят в душу с";"черного";" ";"неба.";"В. В. Хлебников. «Чудищ видений ночей черные призраки…» [Тиран без Т, 17] (1921-1922)";"В. В. Хлебников";"1885";"«Чудищ видений ночей черные призраки…»";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"28";"146";"Звезды смотрят в душу с черного неба.";"0f12fa77c7c513d88ac162e103da3393:13:5"
" харещеп в акыб огонмездоП олеч еовачрук";"хынмет";"курчавое чело Подземного быка в пещерах";"темных";" ";"Кроваво чавкало и кушало людей В";"В. В. Хлебников. Одинокий лицедей  («И пока над Царским Селом…») (1921-1922)";"В. В. Хлебников";"1885";"Одинокий лицедей  («И пока над Царским Селом…»)";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"9";"133";"А между тем курчавое чело Подземного быка в пещерах темных Кроваво чавкало и кушало людей В дыму угроз нескромных.";"b00fdc0ff3fd910c03e72df965a863da:2:9"
" чем отЧ ,аничирп умот ано ьлежУ";"йыворус";"Ужель она тому причина, Что меч";"суровый";" ";"в ножны сует, Что гневная морщина";"В. В. Хлебников. Уструг Разина  («Где море бьется диким неуком…») (1921-1922)";"В. В. Хлебников";"1885";"Уструг Разина  («Где море бьется диким неуком…»)";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"65";"636";"Ужель она тому причина, Что меч суровый в ножны сует, Что гневная морщина Ему лицо сурово полосует, Согнав улыбку, точно хлам, Лик разделивши пополам?»";"0f63ec4065fdc76df6ade6395e1cb040:3:6"
" и йиктарк ,ровог А";"йыворус";"А говор, краткий и";"суровый";", ";"Шумел о подвигах пловца.";"В. В. Хлебников. Уструг Разина  («Где море бьется диким неуком…») (1921-1922)";"В. В. Хлебников";"1885";"Уструг Разина  («Где море бьется диким неуком…»)";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"65";"636";"А говор, краткий и суровый, Шумел о подвигах пловца.";"0f63ec4065fdc76df6ade6395e1cb040:7:4"
" йопялш аЗ ,анлов как ,илеп ером";"оголеб";"море пели, как волна, За шляпой";"белого";" ";"овечьего руна Скрывался взгляд головореза Умеет";"В. В. Хлебников. Уструг Разина  («Где море бьется диким неуком…») (1921-1922)";"В. В. Хлебников";"1885";"Уструг Разина  («Где море бьется диким неуком…»)";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"65";"636";"Их души, точно из железа, О море пели, как волна, За шляпой белого овечьего руна Скрывался взгляд головореза Умеет рукоять столетий Скользить ночами, точно тать, Или по горлу королей Концом свирепо щекотать, Или рукой седых могил Ковать столетья для удил.";"0f63ec4065fdc76df6ade6395e1cb040:11:12"
" йокур илИ ,ьтатокещ оперивс моцноК йелорок";"хыдес";"королей Концом свирепо щекотать, Или рукой";"седых";" ";"могил Ковать столетья для удил.";"В. В. Хлебников. Уструг Разина  («Где море бьется диким неуком…») (1921-1922)";"В. В. Хлебников";"1885";"Уструг Разина  («Где море бьется диким неуком…»)";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"65";"636";"Их души, точно из железа, О море пели, как волна, За шляпой белого овечьего руна Скрывался взгляд головореза Умеет рукоять столетий Скользить ночами, точно тать, Или по горлу королей Концом свирепо щекотать, Или рукой седых могил Ковать столетья для удил.";"0f63ec4065fdc76df6ade6395e1cb040:11:34"
" яманз каК ,вомлох анд ос ястемыдоП";"еонсарк";"Подымется со дна холмов, Как знамя";"красное";", ";"взойдет на крышу И поведет войска";"В. В. Хлебников. Уструг Разина  («Где море бьется диким неуком…») (1921-1922)";"В. В. Хлебников";"1885";"Уструг Разина  («Где море бьется диким неуком…»)";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"65";"636";"И Разина глухое «слышу» Подымется со дна холмов, Как знамя красное, взойдет на крышу И поведет войска умов.*";"0f63ec4065fdc76df6ade6395e1cb040:12:10"
" иглоВ ,яретседу ьруб улиС аничоп ялд";"яянис";"для почина Силу бурь удестеря, Волги";"синяя";" ";"овчина На плечах богатыря.";"В. В. Хлебников. Уструг Разина  («Где море бьется диким неуком…») (1921-1922)";"В. В. Хлебников";"1885";"Уструг Разина  («Где море бьется диким неуком…»)";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"65";"636";"Где пучина, для почина Силу бурь удестеря, Волги синяя овчина На плечах богатыря.";"0f63ec4065fdc76df6ade6395e1cb040:15:8"
" неверБ";"еынреч";"Бревен";"черные";" ";"кокоры Для весла гребцов опоры.";"В. В. Хлебников. Уструг Разина  («Где море бьется диким неуком…») (1921-1922)";"В. В. Хлебников";"1885";"Уструг Разина  («Где море бьется диким неуком…»)";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"65";"636";"Бревен черные кокоры Для весла гребцов опоры.";"0f63ec4065fdc76df6ade6395e1cb040:26:1"
"";"яабулоГ";"";"Голубая";" ";"Волга ― на!";"В. В. Хлебников. Уструг Разина  («Где море бьется диким неуком…») (1921-1922)";"В. В. Хлебников";"1885";"Уструг Разина  («Где море бьется диким неуком…»)";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"65";"636";"Девы-мевы, руки-муки, Косы-мосы, очи-мочи! Голубая Волга ― на! Ты боярами оболгана!»";"0f63ec4065fdc76df6ade6395e1cb040:44:0"
"-окторок чем А ,анидюлотсорп мотищ алыБ";"йобулог";"Была щитом простолюдина, А меч коротко-";"голубой";" ";"Боролся с чертом и судьбой.";"В. В. Хлебников. Уструг Разина  («Где море бьется диким неуком…») (1921-1922)";"В. В. Хлебников";"1885";"Уструг Разина  («Где море бьется диким неуком…»)";"1921-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"65";"636";"Его широкая чуприна Была щитом простолюдина, А меч коротко-голубой Боролся с чертом и судьбой.";"0f63ec4065fdc76df6ade6395e1cb040:63:9"
" ысуб хИ";"еытолоз";"Их бусы";"золотые";" ";"Одели ожерельем Лицо, глаза и волос.";"В. В. Хлебников. «Сегодня строгою боярыней Бориса Годунова…» (1916-1922)";"В. В. Хлебников";"1885";"«Сегодня строгою боярыней Бориса Годунова…»";"1916-1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"13";"127";"Их бусы золотые Одели ожерельем Лицо, глаза и волос.";"6dfda0c262618a1421078f1836c9e52d:6:2"
" и йикелаД";"йынделб";"Далекий и";"бледный";", ";"но не <житейский> Мною указан вам";"В. В. Хлебников. «Не чертиком масленичным…» (06.05.1922)";"В. В. Хлебников";"1885";"«Не чертиком масленичным…»";"06.05.1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"9";"141";"Далекий и бледный, но не <житейский> Мною указан вам путь, А не большими кострами Для варки быка На палубе вашей, Вам знакомых и близких.";"2a2a6c74222407d8793d79a427ee75d5:3:2"
" йодороб ,цератС";"дес";"Старец, бородой";"сед";"! ";"";"В. В. Хлебников. «Святче божий…» (06.05.1922)";"В. В. Хлебников";"1885";"«Святче божий…»";"06.05.1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"19";"124";"Святче божий! Старец, бородой сед! Ты скажи, кто ты?";"5dcd1e012eb32dfe2b94c55f38750ab6:1:2"
" но сен окьлоТ";"юулеб";"Только нес он";"белую";" ";"книгу Перед собой И отражался в";"В. В. Хлебников. «Святче божий…» (06.05.1922)";"В. В. Хлебников";"1885";"«Святче божий…»";"06.05.1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"19";"124";"Только нес он белую книгу Перед собой И отражался в синей воде.";"5dcd1e012eb32dfe2b94c55f38750ab6:8:3"
" в яслажарто И йобос дереП угинк";"йенис";"книгу Перед собой И отражался в";"синей";" ";"воде.";"В. В. Хлебников. «Святче божий…» (06.05.1922)";"В. В. Хлебников";"1885";"«Святче божий…»";"06.05.1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"19";"124";"Только нес он белую книгу Перед собой И отражался в синей воде.";"5dcd1e012eb32dfe2b94c55f38750ab6:8:10"
" в акижум ирт окьлоТ";"монреч";"Только три мужика в";"черном";" ";"поле Да тьма воронов!";"В. В. Хлебников. «Святче божий…» (06.05.1922)";"В. В. Хлебников";"1885";"«Святче божий…»";"06.05.1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"19";"124";"Только три мужика в черном поле Да тьма воронов!";"5dcd1e012eb32dfe2b94c55f38750ab6:16:4"
" в ичул ацнлоС ";"монреч";"Солнца лучи в";"черном";" ";"глазу У быка И на крыле";"В. В. Хлебников. «Солнца лучи в черном глазу…» (05.03.1922)";"В. В. Хлебников";"1885";"«Солнца лучи в черном глазу…»";"05.03.1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"1";"18";"Солнца лучи в черном глазу У быка И на крыле синей мухи, Свадебной капли чертой Мелькнувшей над ним.";"551cecc87960a039990a9032eb2a6741:0:3"
" елырк ан И акыб У узалг";"йенис";"глазу У быка И на крыле";"синей";" ";"мухи, Свадебной капли чертой Мелькнувшей над";"В. В. Хлебников. «Солнца лучи в черном глазу…» (05.03.1922)";"В. В. Хлебников";"1885";"«Солнца лучи в черном глазу…»";"05.03.1922";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"1";"18";"Солнца лучи в черном глазу У быка И на крыле синей мухи, Свадебной капли чертой Мелькнувшей над ним.";"551cecc87960a039990a9032eb2a6741:0:10"
